Date,.DFMGI,.EGX30,.FTFADGI,.MSX30,.QSI,.SPX,.TASI,FR MENA
2022-11-18,7.349394780806376,12.923248930652724,1.488151686958275,4.988832693076597,3.5293982128188595,1.2403378099622953,2.101485525673992,2.5784302801892314
2022-11-25,7.639636167116743,12.634319067914978,1.5704457241256042,5.064423895167597,3.8524905402669463,1.2743598027570036,2.3639330527232696,2.769465689906779
2022-12-02,7.790373613032553,11.900905814358287,1.756725231953883,5.156223198405318,3.957492959532794,1.4090545748911483,2.5755728483523725,2.9823408597875787
2022-12-09,7.729677872971116,10.653523343700094,1.8480002003550071,4.74565560252206,4.243626670009616,1.5210253831410316,2.7890789857223393,3.1871554941677864
2022-12-16,7.884994793916385,10.525505221297571,1.8905544132310972,4.765041786111321,4.703550048499385,1.7064416048680027,2.8108582980461305,3.28942512767522
2022-12-23,7.686432270633915,10.72450777192325,1.6329046573296635,4.587701613514886,4.428966419670722,1.4580584840371262,2.622609320012357,3.0733240199535405
2022-12-30,7.556628025408077,10.5013353250502,1.600045813043852,4.558346201471828,4.577003410286183,1.3832917479661666,2.4092145635375526,2.9220015403596515
2023-01-06,7.6319880609756225,9.573024332217845,1.871188717689725,4.7637502408742805,4.4821897073793,1.5712738620790723,2.653681109586756,3.139089895074324
2023-01-13,7.619465754339491,10.02871469113203,1.9270750084562067,4.815838399381817,4.6967546866279255,1.4939473904955047,2.62842888576733,3.127761738160598
2023-01-20,7.174162873781771,9.920610113510238,1.9634686974829965,4.931170870044516,4.912531225020318,1.5413806851503518,2.6895826225996347,3.1916610072637877
2023-01-27,7.6396011157601125,9.48089769347559,2.0957325370815107,4.983145954474662,4.7973237280257175,1.3079660136169453,2.568942230657372,3.1378929945395058
